dataset,scale_m,event_id,n_runs,n_record_runs,decomposition_residual,panel,temporal_identity_residual,frozen_events,geometry_pass,a_chl_eligible,a_decomposition_eligible,b_chl_eligible,rho_tau_distinct_cell,rho_tau_distinct_cell_fraction
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|117,41.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|123,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|124,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|145,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|146,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|147,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|148,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|150,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|152,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|154,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|155,6.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|156,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|157,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|158,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|162,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|163,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|165,10.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|166,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|167,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|168,16.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|169,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|170,6.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|171,12.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|172,10.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|173,11.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|174,19.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|175,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|178,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|179,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|180,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|183,10.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|184,11.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|186,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|187,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|189,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|192,26.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|195,10.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|196,51.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|197,49.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|199,15.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|200,18.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|202,87.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|207,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|208,66.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|210,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|214,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|215,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|216,6.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|217,19.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|218,48.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|220,77.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|221,40.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|223,52.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|225,13.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|226,13.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|227,16.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|229,12.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|230,67.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|231,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|232,19.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|239,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|243,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|249,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|259,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|260,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|269,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|270,6.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|272,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|273,7.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|282,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|283,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|284,41.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|286,66.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|287,10.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|288,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|289,24.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|290,38.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|299,10.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|300,13.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|301,8.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|302,7.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|309,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|310,23.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|319,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|320,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|322,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|331,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|332,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|333,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|334,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|337,19.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|338,81.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|339,6.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|340,14.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|344,49.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|348,25.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|352,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|364,57.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|365,16.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|366,36.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|367,13.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|368,23.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|371,29.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|373,18.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|375,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|377,18.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|378,37.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|380,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|381,141.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|382,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|383,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|384,25.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|385,8.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|386,11.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|387,70.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|388,49.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|389,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|390,14.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|391,40.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|392,230.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|393,9.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|394,26.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|395,46.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|398,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|400,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|401,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|402,34.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|403,7.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|404,13.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|405,20.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|416,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|417,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|418,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|420,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|424,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|426,30.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|428,6.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|429,25.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|430,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|431,17.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|432,6.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|437,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|443,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|445,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|446,22.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|447,194.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|448,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|449,7.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|452,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|453,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO18921_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|454,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|0,9.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|1,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|2,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|3,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|4,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|5,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|6,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|13,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|14,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|15,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|17,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|18,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|20,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|23,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|24,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|25,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|27,10.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|28,12.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|29,9.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|30,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|31,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|32,5.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|33,15.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|34,18.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|35,12.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|36,16.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|37,16.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|38,10.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|39,8.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|40,6.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|41,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|48,8.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|49,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|59,14.0,,,d,-1.1102230246251565e-16,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|62,21.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|63,4.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|64,12.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|65,3.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|66,48.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|67,34.0,,,d,0.0,,,,,,,
goto,100,WA_Centurion20182019CRO19011_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|68,4.0,,,d,0.0,,,,,,,
